id,tournament_id,season_id,home_team_id,home_team_name,away_team_id,away_team_name,home_team_score,away_team_score,start_time
99972,8443,,38862,MOUZ,38895,Dignitas,1,0,2020-06-01T14:45:00+00:00
99973,8443,,38749,Fnatic,39394,MAD Lions,0,1,2020-06-01T17:15:00+00:00
106738,8443,,38424,Natus Vincere,38726,Vitality,2,0,2020-02-09T15:30:00+00:00
106739,8443,,38778,Complexity,38424,Natus Vincere,0,2,2020-02-09T19:30:00+00:00
106814,8443,,38726,Vitality,38778,Complexity,0,2,2020-02-08T19:30:00+00:00
106816,8443,,38424,Natus Vincere,38462,Astralis,2,1,2020-02-08T15:30:00+00:00
106877,8443,,38424,Natus Vincere,38726,Vitality,0,2,2020-02-07T15:30:00+00:00
106881,8443,,38462,Astralis,38778,Complexity,0,2,2020-02-07T19:30:00+00:00
47928,8922,,3142,NiP,38960,Heroic,2,1,2022-08-28T15:10:00+00:00
47929,8922,,38377,G2,38726,Vitality,2,1,2022-08-28T19:00:00+00:00
47978,8922,,38483,FaZe,38462,Astralis,2,1,2022-08-28T11:00:00+00:00
64313,8997,,2890,MIBR,38377,G2,0,2,2022-02-06T12:00:00+00:00
64314,8997,,38424,Natus Vincere,3142,NiP,2,0,2022-02-06T14:20:00+00:00
64317,8997,,38462,Astralis,38690,BIG,0,2,2022-02-06T17:30:00+00:00
73798,9123,,39618,Let's Quit,41058,厨师大队,1.0,2.0,2021-08-26T06:00:00+00:00
73799,9123,,41095,steel helmet,41041,NSN Gaming,1.0,2.0,2021-08-26T09:00:00+00:00
73881,9123,,41070,SHPL,39495,After,0.0,2.0,2021-08-25T06:00:00+00:00
73882,9123,,38852,Newhappy,39524,CatEvil,1.0,2.0,2021-08-25T09:00:00+00:00
160100,9123,,38462,Astralis,38951,Virtus.pro,,,2024-01-28T13:30:00+00:00
160112,9123,,38462,Astralis,38690,BIG,2.0,1.0,2024-01-28T13:30:00+00:00
160117,9123,,38377,G2,38828,Liquid,2.0,0.0,2024-01-28T17:30:00+00:00
215893,9123,,38778,Complexity,38424,Natus Vincere,1.0,3.0,2024-08-04T17:05:00+00:00
215894,9123,,38462,Astralis,3142,NiP,3.0,1.0,2024-08-04T13:15:00+00:00
91308,9357,,38377,G2,2890,MIBR,2,1,2020-11-04T15:30:00+00:00
91313,9357,,38462,Astralis,38377,G2,0,2,2020-11-04T20:30:00+00:00
91344,9357,,38462,Astralis,38377,G2,2,1,2020-11-03T15:30:00+00:00
91345,9357,,2890,MIBR,38955,FURIA,2,1,2020-11-03T18:30:00+00:00
91371,9357,,38462,Astralis,2890,MIBR,2,1,2020-11-02T15:30:00+00:00
91372,9357,,38955,FURIA,38377,G2,0,2,2020-11-02T19:30:00+00:00
106221,9357,,38377,G2,39186,OG,2,1,2020-02-16T19:30:00+00:00
106223,9357,,40280,Evil Geniuses,39186,OG,1,2,2020-02-16T15:30:00+00:00
106264,9357,,40545,100 Thieves,40280,Evil Geniuses,0,2,2020-02-15T15:30:00+00:00
106265,9357,,38377,G2,39186,OG,2,0,2020-02-15T19:30:00+00:00
106354,9357,,40545,100 Thieves,38377,G2,0,2,2020-02-14T15:30:00+00:00
106355,9357,,40280,Evil Geniuses,39186,OG,1,2,2020-02-14T19:30:00+00:00
99795,9376,,38955,FURIA,39494,Chaos,1,0,2020-06-04T20:30:00+00:00
99850,9376,,2890,MIBR,39868,Gen.G,0,0,2020-06-03T23:00:00+00:00
99905,9376,,38955,FURIA,39868,Gen.G,1,0,2020-06-02T21:45:00+00:00
99908,9376,,2890,MIBR,39494,Chaos,0,0,2020-06-02T23:00:00+00:00
99966,9376,,39494,Chaos,39868,Gen.G,0,1,2020-06-01T21:45:00+00:00
99967,9376,,38955,FURIA,2890,MIBR,0,1,2020-06-01T20:30:00+00:00
99792,9377,,40545,100 Thieves,38831,Cloud9,0,1,2020-06-04T21:45:00+00:00
99797,9377,,40280,Evil Geniuses,38624,Triumph,0,0,2020-06-04T23:00:00+00:00
99855,9377,,40280,Evil Geniuses,38831,Cloud9,1,0,2020-06-03T20:30:00+00:00
99856,9377,,40545,100 Thieves,38624,Triumph,0,0,2020-06-03T21:45:00+00:00
99911,9377,,38624,Triumph,38831,Cloud9,1,0,2020-06-02T20:30:00+00:00
99971,9377,,40280,Evil Geniuses,40545,100 Thieves,1,0,2020-06-01T23:00:00+00:00
67802,34188,,38424,Natus Vincere,38726,Vitality,2,1,2021-11-28T19:15:00+00:00
67803,34188,,38726,Vitality,38462,Astralis,2,1,2021-11-28T14:30:00+00:00
67836,34188,,38424,Natus Vincere,38726,Vitality,2,0,2021-11-27T16:50:00+00:00
67837,34188,,38960,Heroic,38828,Liquid,2,1,2021-11-27T12:30:00+00:00
67839,34188,,38462,Astralis,38960,Heroic,2,0,2021-11-27T19:45:00+00:00
67875,34188,,38483,FaZe,38690,BIG,2,0,2021-11-26T12:30:00+00:00
67876,34188,,38828,Liquid,3142,NiP,2,1,2021-11-26T15:40:00+00:00
67877,34188,,38462,Astralis,38483,FaZe,2,1,2021-11-26T19:45:00+00:00
67918,34188,,38960,Heroic,38424,Natus Vincere,1,2,2021-11-25T14:00:00+00:00
67921,34188,,38726,Vitality,38462,Astralis,2,1,2021-11-25T17:50:00+00:00
67984,34188,,38960,Heroic,38483,FaZe,2,0,2021-11-24T13:20:00+00:00
67985,34188,,38424,Natus Vincere,38690,BIG,2,0,2021-11-24T16:00:00+00:00
67986,34188,,3142,NiP,38462,Astralis,0,2,2021-11-24T18:10:00+00:00
68070,34188,,38726,Vitality,38828,Liquid,2,0,2021-11-24T11:00:00+00:00
77982,34188,,38424,Natus Vincere,38377,G2,2,1,2021-06-20T13:30:00+00:00
77983,34188,,2433,Gambit,38424,Natus Vincere,2,0,2021-06-20T18:15:00+00:00
78058,34188,,2433,Gambit,38424,Natus Vincere,2,1,2021-06-19T13:30:00+00:00
78059,34188,,3142,NiP,38377,G2,1,2,2021-06-19T17:15:00+00:00
78125,34188,,3142,NiP,38690,BIG,2,0,2021-06-18T13:30:00+00:00
78126,34188,,38377,G2,38778,Complexity,2,1,2021-06-18T16:30:00+00:00
78189,34188,,2433,Gambit,38778,Complexity,2,0,2021-06-17T14:00:00+00:00
78268,34188,,40280,Evil Geniuses,3142,NiP,0,2,2021-06-16T18:25:00+00:00
78269,34188,,38424,Natus Vincere,38483,FaZe,2,1,2021-06-16T14:20:00+00:00
78271,34188,,38377,G2,38483,FaZe,2,1,2021-06-17T10:30:00+00:00
78273,34188,,38690,BIG,38424,Natus Vincere,0,2,2021-06-17T16:30:00+00:00
78362,34188,,3142,NiP,38778,Complexity,0,2,2021-06-15T17:00:00+00:00
78364,34188,,38377,G2,38690,BIG,1,2,2021-06-16T10:30:00+00:00
78537,34188,,2433,Gambit,40280,Evil Geniuses,2,0,2021-06-15T13:30:00+00:00
10986,32516,,38690,BIG,38726,Vitality,0,2,2023-07-23T13:00:00+00:00
10987,32516,,38377,G2,38424,Natus Vincere,0,2,2023-07-23T15:40:00+00:00
11075,32516,,38462,Astralis,38828,Liquid,2,0,2023-07-22T17:15:00+00:00
11077,32516,,40280,Evil Geniuses,38377,G2,1,2,2023-07-22T13:00:00+00:00
11131,32516,,38462,Astralis,38778,Complexity,2,0,2023-07-21T13:00:00+00:00
11132,32516,,39186,OG,38690,BIG,1,2,2023-07-21T15:30:00+00:00
38091,32516,,38690,BIG,38960,Heroic,1,2,2023-01-29T14:00:00+00:00
38093,32516,,39186,OG,38462,Astralis,1,2,2023-01-29T17:45:00+00:00
38225,32516,,38462,Astralis,3142,NiP,2,1,2023-01-28T14:00:00+00:00
38226,32516,,38778,Complexity,38424,Natus Vincere,1,2,2023-01-28T17:50:00+00:00
38402,32516,,38690,BIG,38828,Liquid,2,0,2023-01-27T18:10:00+00:00
38405,32516,,38778,Complexity,40280,Evil Geniuses,2,1,2023-01-27T14:00:00+00:00
47976,32516,,38960,Heroic,38828,Liquid,0,2,2022-08-27T13:50:00+00:00
47977,32516,,38424,Natus Vincere,38726,Vitality,2,0,2022-08-27T16:20:00+00:00
48064,32516,,38828,Liquid,3142,NiP,2,0,2022-08-26T14:40:00+00:00
48066,32516,,38726,Vitality,38377,G2,2,1,2022-08-26T17:50:00+00:00
48067,32516,,38462,Astralis,39186,OG,0,2,2022-08-27T11:00:00+00:00
48124,32516,,40280,Evil Geniuses,3142,NiP,1,2,2022-08-25T13:40:00+00:00
48125,32516,,38377,G2,38690,BIG,2,0,2022-08-25T17:15:00+00:00
48126,32516,,38483,FaZe,39186,OG,1,2,2022-08-26T11:00:00+00:00
48208,32516,,39186,OG,38778,Complexity,2,0,2022-08-25T11:00:00+00:00
64377,32516,,38726,Vitality,38377,G2,2,1,2022-02-05T12:15:00+00:00
64378,32516,,3142,NiP,39186,OG,1,2,2022-02-05T16:05:00+00:00
64379,32516,,38690,BIG,38483,FaZe,1,2,2022-02-05T20:10:00+00:00
64426,32516,,2890,MIBR,38726,Vitality,0,2,2022-02-04T12:00:00+00:00
64427,32516,,38424,Natus Vincere,3142,NiP,1,2,2022-02-04T14:35:00+00:00
64428,32516,,38690,BIG,38462,Astralis,2,0,2022-02-04T18:30:00+00:00
64464,32516,,38424,Natus Vincere,38828,Liquid,2,0,2022-02-03T15:00:00+00:00
64465,32516,,38690,BIG,40280,Evil Geniuses,2,1,2022-02-03T17:40:00+00:00
64529,32516,,38778,Complexity,2890,MIBR,0,2,2022-02-03T12:00:00+00:00
11286,32560,,38828,Liquid,38483,FaZe,0,2,2023-07-20T17:15:00+00:00
11444,32560,,38483,FaZe,38377,G2,2,0,2023-07-19T13:00:00+00:00
11887,32560,,39186,OG,38377,G2,0,2,2023-07-17T16:45:00+00:00
11889,32560,,38483,FaZe,38828,Liquid,1,2,2023-07-17T13:00:00+00:00
12279,32560,,38483,FaZe,39186,OG,2,0,2023-07-14T16:40:00+00:00
12281,32560,,38377,G2,38828,Liquid,1,2,2023-07-15T10:00:00+00:00
38557,32560,,38377,G2,38424,Natus Vincere,2,0,2023-01-26T16:35:00+00:00
38785,32560,,38424,Natus Vincere,3142,NiP,2,1,2023-01-25T14:00:00+00:00
39081,32560,,38690,BIG,3142,NiP,0,2,2023-01-23T17:20:00+00:00
39083,32560,,38377,G2,38424,Natus Vincere,2,0,2023-01-23T14:00:00+00:00
39333,32560,,38377,G2,38690,BIG,2,0,2023-01-20T17:00:00+00:00
39336,32560,,38424,Natus Vincere,3142,NiP,2,1,2023-01-21T11:15:00+00:00
48456,32560,,38960,Heroic,38690,BIG,1,0,2022-08-21T12:00:00+00:00
48457,32560,,40280,Evil Geniuses,38690,BIG,0,1,2022-08-21T14:45:00+00:00
48458,32560,,38483,FaZe,38960,Heroic,1,0,2022-08-21T13:30:00+00:00
48460,32560,,38960,Heroic,38690,BIG,1,0,2022-08-21T16:00:00+00:00
48462,32560,,38483,FaZe,38960,Heroic,0,1,2022-08-21T17:25:00+00:00
48558,32560,,38483,FaZe,40280,Evil Geniuses,1,0,2022-08-21T11:00:00+00:00
64764,32560,,38726,Vitality,40280,Evil Geniuses,1,0,2022-01-30T14:00:00+00:00
64767,32560,,38483,FaZe,38828,Liquid,1,0,2022-01-30T15:00:00+00:00
64768,32560,,38726,Vitality,38483,FaZe,1,0,2022-01-30T16:45:00+00:00
64769,32560,,38483,FaZe,38828,Liquid,1,0,2022-01-30T20:10:00+00:00
64770,32560,,40280,Evil Geniuses,38828,Liquid,0,1,2022-01-30T18:20:00+00:00
64773,32560,,38726,Vitality,38483,FaZe,0,1,2022-01-30T22:10:00+00:00
71483,32560,,38778,Complexity,38483,FaZe,1,2,2021-09-26T14:30:00+00:00
71485,32560,,38424,Natus Vincere,38483,FaZe,2,0,2021-09-26T18:30:00+00:00
71542,32560,,38424,Natus Vincere,38778,Complexity,2,1,2021-09-25T14:30:00+00:00
71544,32560,,39186,OG,38483,FaZe,1,2,2021-09-25T18:30:00+00:00
71581,32560,,38483,FaZe,38778,Complexity,0,2,2021-09-24T18:20:00+00:00
71585,32560,,38424,Natus Vincere,39186,OG,2,1,2021-09-24T14:30:00+00:00
86325,32560,,38483,FaZe,38828,Liquid,2,0,2021-02-14T15:30:00+00:00
86326,32560,,38424,Natus Vincere,38483,FaZe,2,0,2021-02-14T19:30:00+00:00
86393,32560,,38424,Natus Vincere,38483,FaZe,2,1,2021-02-13T15:30:00+00:00
86394,32560,,2890,MIBR,38828,Liquid,0,2,2021-02-13T19:00:00+00:00
86450,32560,,38424,Natus Vincere,2890,MIBR,2,1,2021-02-12T15:30:00+00:00
86451,32560,,38483,FaZe,38828,Liquid,2,0,2021-02-12T18:30:00+00:00
155051,32560,,38424,Natus Vincere,38778,Complexity,2,0,2024-01-22T13:00:00+00:00
155055,32560,,38377,G2,3142,NiP,2,0,2024-01-22T11:00:00+00:00
157757,32560,,3142,NiP,38778,Complexity,2,0,2024-01-23T14:40:00+00:00
157768,32560,,38377,G2,38424,Natus Vincere,1,2,2024-01-23T11:00:00+00:00
158348,32560,,38377,G2,3142,NiP,2,0,2024-01-26T14:35:00+00:00
159643,32560,,38424,Natus Vincere,38377,G2,2,0,2024-01-27T14:30:00+00:00
214216,32560,,38483,FaZe,38831,Cloud9,2,2,2024-07-31T08:30:00+00:00
214218,32560,,38377,G2,3142,NiP,1,1,2024-07-31T10:20:00+00:00
215673,32560,,38831,Cloud9,3142,NiP,2,2,2024-08-01T11:20:00+00:00
215674,32560,,38483,FaZe,38377,G2,2,3,2024-08-01T09:00:00+00:00
215759,32560,,38483,FaZe,3142,NiP,0,2,2024-08-02T12:45:00+00:00
215822,32560,,38377,G2,3142,NiP,2,0,2024-08-03T19:20:00+00:00
155059,76083,,38951,Virtus.pro,38690,BIG,2,0,2024-01-24T17:00:00+00:00
155065,76083,,38831,Cloud9,38960,Heroic,2,0,2024-01-24T19:15:00+00:00
158878,76083,,38951,Virtus.pro,38831,Cloud9,2,1,2024-01-25T15:30:00+00:00
158883,76083,,38690,BIG,38960,Heroic,2,1,2024-01-25T19:00:00+00:00
159272,76083,,38831,Cloud9,38690,BIG,0,2,2024-01-26T20:00:00+00:00
159798,76083,,38951,Virtus.pro,38690,BIG,2,0,2024-01-27T18:40:00+00:00
214219,76083,,38951,Virtus.pro,38828,Liquid,1,2,2024-07-31T16:00:00+00:00
214220,76083,,38424,Natus Vincere,38690,BIG,2,0,2024-07-31T16:30:00+00:00
215678,76083,,38690,BIG,38951,Virtus.pro,2,2,2024-08-01T18:30:00+00:00
215704,76083,,38424,Natus Vincere,38828,Liquid,2,2,2024-08-01T16:45:00+00:00
215757,76083,,38424,Natus Vincere,38690,BIG,2,0,2024-08-02T15:20:00+00:00
215824,76083,,38828,Liquid,38424,Natus Vincere,2,1,2024-08-03T19:40:00+00:00
100198,67150,,38773,Nemiga,38433,1WIN,1,2,2020-05-28T10:10:00+00:00
100278,67150,,38433,1WIN,39123,Syman,2,1,2020-05-27T10:55:00+00:00
100279,67150,,38951,Virtus.pro,38773,Nemiga,2,0,2020-05-27T08:00:00+00:00
100344,67150,,39123,Syman,38773,Nemiga,0,2,2020-05-26T07:00:00+00:00
100345,67150,,38951,Virtus.pro,38433,1WIN,2,0,2020-05-25T14:30:00+00:00
100197,67149,,40190,Espada,38864,NAVI Junior,0,2,2020-05-28T08:15:00+00:00
100277,67149,,38864,NAVI Junior,39556,Winstrike,2,1,2020-05-26T12:00:00+00:00
100342,67149,,38398,forZe,38864,NAVI Junior,2,1,2020-05-25T07:00:00+00:00
100343,67149,,38398,forZe,40190,Espada,2,0,2020-05-26T09:00:00+00:00
100346,67149,,39556,Winstrike,40190,Espada,1,2,2020-05-25T11:00:00+00:00
99129,66952,,3142,NiP,39394,MAD Lions,2,1,2020-06-15T10:30:00+00:00
99659,66952,,3142,NiP,38726,Vitality,1,2,2020-06-07T13:20:00+00:00
99702,66952,,38749,Fnatic,38726,Vitality,0,2,2020-06-06T12:50:00+00:00
99704,66952,,39394,MAD Lions,38496,ENCE,0,2,2020-06-07T10:30:00+00:00
99749,66952,,38726,Vitality,38895,Dignitas,2,1,2020-06-05T13:15:00+00:00
99751,66952,,38496,ENCE,38862,MOUZ,2,0,2020-06-06T10:30:00+00:00
99801,66952,,38862,MOUZ,38462,Astralis,2,0,2020-06-05T10:30:00+00:00
98568,66901,,2890,MIBR,40280,Evil Geniuses,0,2,2020-06-21T22:30:00+00:00
98650,66901,,38955,FURIA,40280,Evil Geniuses,1,2,2020-06-20T21:30:00+00:00
98745,66901,,2890,MIBR,40280,Evil Geniuses,2,1,2020-06-19T21:30:00+00:00
98817,66901,,38955,FURIA,38828,Liquid,2,1,2020-06-18T21:30:00+00:00
98904,66901,,38828,Liquid,40280,Evil Geniuses,1,2,2020-06-17T21:30:00+00:00
98979,66901,,38955,FURIA,2890,MIBR,0,2,2020-06-16T21:30:00+00:00
98563,66900,,38483,FaZe,38726,Vitality,0,2,2020-06-21T14:30:00+00:00
98564,66900,,38778,Complexity,38726,Vitality,2,1,2020-06-21T18:30:00+00:00
98649,66900,,38424,Natus Vincere,38726,Vitality,1,2,2020-06-20T17:05:00+00:00
98651,66900,,38778,Complexity,38483,FaZe,2,0,2020-06-20T14:30:00+00:00
98740,66900,,38377,G2,38424,Natus Vincere,1,2,2020-06-19T14:30:00+00:00
98743,66900,,3142,NiP,38726,Vitality,0,2,2020-06-19T18:20:00+00:00
98815,66900,,38726,Vitality,38483,FaZe,0,2,2020-06-18T17:30:00+00:00
98816,66900,,38424,Natus Vincere,38778,Complexity,1,2,2020-06-18T14:30:00+00:00
98902,66900,,38377,G2,38496,ENCE,2,1,2020-06-17T14:30:00+00:00
98903,66900,,3142,NiP,39186,OG,2,0,2020-06-17T17:45:00+00:00
98977,66900,,38424,Natus Vincere,3142,NiP,2,0,2020-06-16T14:30:00+00:00
98978,66900,,38778,Complexity,39186,OG,2,1,2020-06-16T17:30:00+00:00
99069,66900,,38483,FaZe,38496,ENCE,2,1,2020-06-15T17:30:00+00:00
99070,66900,,38377,G2,38726,Vitality,0,2,2020-06-15T14:30:00+00:00
100084,67125,,38398,forZe,38951,Virtus.pro,1,2,2020-05-30T10:00:00+00:00
100135,67125,,38398,forZe,38433,1WIN,2,0,2020-05-29T08:00:00+00:00
